Electricty [kW],Heating demand [kW]
587.7931826,294.5490893
560.9838973,297.6648362
511.4595681,303.4672147
421.5823515,314.321722
338.5042672,326.9441424
250.6743872,329.524002
214.6396475,328.2540218
198.9748631,332.8415576
196.4262818,334.4181212
195.9447669,334.7379447
209.8256592,333.5426186
252.802681,320.2596589
333.908672,352.2956547
316.9869659,311.1243919
275.8933595,303.1215607
277.0167654,319.7811048
271.9889528,280.4622435
266.4395546,270.2033718
255.9756446,247.3433749
258.4300104,242.8169762
283.6522088,233.5824776
363.916541,218.3439195
510.0147994,244.9502977
584.8736301,201.8964993
570.7391704,219.1988201
544.5394991,225.039767
491.9375149,217.0906627
406.4138665,247.4091942
323.8873968,262.5088979
242.8276734,295.3262169
213.4401307,323.7279888
198.3947334,331.0297418
196.2049721,334.1459881
193.7077459,325.4012742
207.121088,322.0694419
251.7228518,316.0040354
334.217605,354.2894855
316.5591314,309.7175869
276.7906649,307.6028223
259.3837767,241.4224946
240.2806368,139.0901321
227.7088962,97.38453892
224.0950591,105.1112693
216.3875197,55.07732184
241.6190598,45.85691279
327.6310131,56.29976513
474.5343848,86.53483453
555.0506094,68.75094718
536.6410591,66.95930714
512.2052081,80.71208847
464.9511228,96.68895098
378.7124782,123.8503919
293.7707885,128.1630246
213.5544282,157.9344276
179.720774,169.2283613
161.4953695,163.7224591
154.534952,146.7970199
153.2683183,142.236399
165.1800955,130.6791746
212.635745,130.5524145
286.4564146,119.0374713
277.1515159,100.0082983
241.1069965,101.4246707
241.4453834,108.4696017
247.7207634,118.045576
241.1352065,107.9724028
228.9410011,81.63070855
231.0112727,80.0290593
258.8749649,84.77422847
341.5241056,81.33992258
487.6223207,108.7096843
564.3928955,75.09301412
546.1857642,74.2705069
520.3060106,80.95505824
471.3477851,88.55545844
380.0539983,100.7926945
299.2076968,136.9190977
214.8062723,164.2920717
183.5288553,187.1055695
170.237444,203.7379057
171.3356925,222.9577256
182.1375331,272.5502812
199.7234801,286.4156276
263.4153152,359.1748359
338.1751013,351.6959129
320.3377231,294.2332373
271.8008284,239.4932384
262.1535163,201.6109663
243.0809647,97.23749213
227.2931567,45.78090153
214.4533922,16.50165861
213.2115698,0
240.02196,0
325.8339312,10.77301448
480.0627555,74.59189546
565.5607284,80.18089586
554.2875699,110.446914
535.3235849,148.1153206
492.1141064,181.4566233
406.1523983,217.5506763
321.7098967,237.4216684
239.3679231,280.7934537
208.399421,302.1559932
201.4863803,345.9083314
209.7370446,395.7535525
207.8777361,389.791595
228.205397,417.3701798
284.1176902,461.8642082
358.8567872,465.3309591
323.0937031,339.5497161
259.2992672,229.8443991
243.8899836,172.4623345
221.5486698,55.38468291
206.6234576,3.027320058
200.6099657,0
204.0822696,0
231.3748663,0
315.0548375,0
455.2013455,0
539.6884932,0
521.6786532,0
498.0712226,17.48323772
455.3850228,53.94510814
367.8138304,75.15907446
287.6778485,100.9792084
208.1423865,140.673637
180.4645347,176.7803236
167.2906082,192.4714164
173.9562678,235.2586557
176.3417956,248.3490201
191.6097746,253.3002182
253.3388972,323.8821404
323.1374775,305.2840688
313.0956085,294.7267972
252.6911794,200.200705
242.5517369,166.4412753
227.2571167,80.96190129
209.5783336,16.27242107
200.6099657,0
204.0822696,0
231.3748663,0
315.0548375,0
461.2773177,27.22659348
545.5411314,26.23287993
532.4941772,48.47435531
510.018573,71.02703254
463.9280465,92.23040097
380.4153219,131.6334334
297.4559911,144.8100589
210.249349,150.1468992
175.1171403,152.8731491
158.6318231,153.7391811
158.5556186,166.3398021
162.3903581,185.9667984
176.8213607,187.1836087
232.3600566,230.1071053
299.4215312,199.2592448
290.0305514,191.6271986
238.3397759,136.0698872
224.459529,85.48197694
211.3720702,9.783097015
205.9481113,0
200.6099657,0
204.0822696,0
231.3748663,0
315.0548375,0
455.2013455,0
539.6884932,0
521.6786532,0
494.1692134,0
443.3454577,0
351.0384641,0
267.4643449,10.43684549
182.0296517,23.72742331
150.7401387,43.70324891
135.8584651,51.76822415
134.713095,59.58564597
136.4744427,69.92792756
150.6215812,69.87611803
195.5044493,65.02022329
272.0687328,76.83478011
262.1500609,66.81714818
223.4841663,69.63557952
221.0621581,70.42579157
221.7451373,56.47497002
218.2592033,55.39369197
210.7469152,45.61827162
217.5203202,60.48140319
242.8886413,51.82481758
326.2136992,50.22948196
470.6270293,69.43929919
565.7842071,117.4375329
552.5678335,138.9627488
536.7199349,191.3640104
496.1175021,237.2497626
417.4273931,298.363626
345.6507744,361.692675
270.0265699,418.9520331
247.7632653,479.2709112
239.2485778,515.7489141
242.5416019,543.2520751
256.533397,608.2269015
273.5446131,620.7273397
333.5813237,683.388723
398.1272021,640.9648108
397.1957963,671.0004752
380.2708169,770.9336586
378.0790066,772.4430049
374.0747134,737.2956052
356.3709993,672.2520912
347.6283555,656.9405539
348.1870442,643.8495651
364.6561909,595.3622456
431.6535316,520.6854047
583.3926004,572.2491427
658.3033936,529.2262355
640.9337503,531.972127
616.1294545,543.9603335
567.4958898,553.6474817
484.2305058,593.8525807
401.6668419,608.6083665
318.2688287,623.9411985
289.4011547,657.1881384
273.9826713,664.1319136
272.3169346,670.7654639
269.0607934,657.1969618
281.1101584,646.2350939
326.6022541,637.2905952
398.1956075,615.7841621
389.4390899,599.2708282
342.751969,553.2942375
334.032007,519.9276383
327.7889862,473.6546109
311.2278432,419.2556679
299.9546375,397.2341453
292.3507285,352.5457784
314.3615803,331.176111
402.818099,353.635021
548.0279065,376.6905904
626.2459362,349.7633549
609.3544823,354.7673794
584.6642663,366.6558016
541.436235,399.6517307
450.9979743,415.5380332
371.0278154,455.1865502
285.2977537,476.3534903
252.0921457,490.3595708
237.5742049,501.3822697
232.7673099,494.1246171
231.0579778,487.5674162
245.2654021,486.318466
290.1385072,474.7040504
369.0154622,485.7651625
361.4571663,474.6022466
314.2742593,426.4399491
308.83778,407.7453815
285.8625829,286.9996479
264.6740975,211.9848843
244.8635695,151.9190437
234.6683783,95.65837534
258.98134,84.53114102
347.0580192,105.3187219
501.0393225,167.5382091
581.6006052,151.086178
570.2290654,180.7175865
546.9138468,198.7579522
505.9945365,242.0913671
417.2633587,265.6222746
333.7480465,289.5280352
246.3231049,310.0237281
213.837788,324.5453281
196.766489,322.8562298
194.2609056,324.6143607
194.210372,326.8644961
206.9745509,320.70123
250.8105582,311.2625277
332.621437,346.4453988
313.0226798,293.3469824
274.4543242,296.6127344
277.9069212,323.6778639
270.3622546,273.13208
263.3676135,256.4405388
253.7087628,237.19574
258.6893757,243.9741804
287.1427531,249.1797526
376.3655665,273.9394018
519.6594029,287.9703336
595.9913812,251.4948311
583.5203774,276.21145
559.0115273,289.5949188
509.1462558,293.8555662
420.1429725,308.6088638
338.289038,326.6900764
261.4119235,378.1720964
232.7357652,409.7131799
215.1583004,405.6817573
220.6619399,443.1530714
229.0293276,482.8874131
255.7693404,538.9460616
309.4569083,573.31491
379.2588619,554.7103846
373.5174696,563.3420115
337.3058602,577.0384799
335.6961453,581.3684134
346.412179,612.2353221
337.0597115,584.8731491
332.0478771,586.1718822
337.2480072,593.7841343
364.0387941,591.447432
440.9413833,561.1141826
591.5663774,607.6420725
668.0485322,571.7950373
650.6078206,574.1535384
624.315799,579.5333259
575.2609984,587.3081836
488.9114772,613.7312236
403.1540667,614.3042926
323.2166173,651.8964123
287.5104582,652.0086751
270.4692579,650.3368906
266.6804782,646.2810038
274.0942978,681.6134898
287.8936292,679.9390216
328.5658836,656.3352029
410.6365353,692.4767994
393.40484,649.9666935
352.7268512,643.6202683
356.5346421,672.1053811
346.7880617,611.8880694
333.4445009,567.0198442
318.4409146,524.0758271
306.5783238,455.9239033
332.0796488,447.977362
413.3686853,437.3444623
560.0461054,466.3427361
637.7732713,436.1701649
616.3174521,420.7987168
590.7855435,429.5736566
543.7716642,446.4878069
454.4219196,459.6191009
376.3944627,494.6048261
279.1972814,455.4919097
246.3073855,468.1463218
231.7725282,477.7590872
227.3043901,470.774855
226.2994998,468.7240958
240.587915,469.3193079
298.844773,524.0375044
371.9587362,520.3176676
350.5525468,459.2670119
283.0996995,334.1408497
270.8830237,291.4216427
249.2024207,178.1290255
238.7387187,146.024618
220.353801,87.94289443
215.4180885,50.49895969
241.591831,45.51862828
330.5678108,69.11441965
485.8796919,136.6417781
568.5729507,128.6203286
559.0300539,166.3024659
537.7954457,194.2223171
495.8054608,233.5377213
413.6033008,278.5159161
337.571225,322.4450706
272.7338559,365.0874711
244.5156686,400.418521
234.2178989,433.7938567
237.7265672,462.9988109
235.2864184,456.8008303
254.8401247,472.7713075
309.828264,458.7740613
410.7538509,509.7265355
388.9117556,460.6933284
338.3997483,471.6869334
342.1540546,513.2424732
339.0020903,482.2087513
334.9847157,480.022205
330.2223385,480.690681
334.9511215,480.9643649
366.7020201,490.1418349
457.9829196,479.8009054
619.7473022,513.066252
699.7449672,494.3514256
656.5033177,476.850098
628.5206297,490.9231768
578.207369,498.2693908
486.3480808,511.621008
407.2110734,547.9244036
319.3074151,565.4794309
290.2153267,599.6556084
274.9344006,612.202257
275.5665948,629.8435495
276.2536868,636.1572944
297.0588444,656.1285218
369.1639726,711.4542849
460.4084753,708.1640223
442.8979758,666.6154735
382.5517282,620.698523
376.3815558,611.9632306
357.119294,507.7225068
348.642197,490.5637032
335.2694067,457.2977336
330.242913,418.8264575
365.0421527,443.7018835
456.3356482,434.568663
626.2945106,504.6951591
702.7487341,471.3484234
669.5478764,498.5954052
643.6817172,521.3977909
601.7677991,565.2497286
511.0562537,591.251552
430.1554095,632.8467797
342.3209803,666.7571108
315.3161164,710.1005043
303.7802971,739.2195471
304.257182,756.1274848
305.3045706,764.0544329
325.7859066,782.5701998
394.9599771,824.7936795
480.3817537,795.6889944
466.6301852,770.8802756
386.9085675,639.2557803
375.3605935,606.7212133
354.7984937,496.9029519
332.2376526,417.2638166
315.4290084,368.8115822
309.6098627,326.8673659
333.4392915,302.9615209
437.5744395,350.9538882
612.8124121,444.5086237
691.8458502,422.6324317
665.879397,481.9868604
643.1621998,518.7583955
597.216104,544.7005618
510.3349039,587.7277979
432.7410579,643.9870377
339.1643087,659.1990076
309.5600504,688.3101316
292.8174777,692.9823923
284.7803095,670.8314501
284.3412899,673.574791
299.5544174,670.2420098
354.6681754,656.8424151
439.6020614,636.6346066
427.620118,631.4933699
370.1329286,611.595934
370.7916165,639.3209709
360.0640233,574.7735087
350.109852,546.2730198
345.9253505,549.5247581
341.3477713,508.481717
364.7137283,480.4316944
456.94753,474.4142369
613.3088525,483.6432185
690.534063,452.6519474
651.0853348,452.0901471
620.1952817,453.2390917
568.5648278,454.7629536
476.9115122,469.052577
395.8774408,496.9503441
307.8054047,520.6156649
268.9302722,508.5470938
251.8026619,511.5568772
281.1487313,655.717194
297.7854835,734.1531309
316.4766415,746.0461461
399.0710806,854.5155566
482.5469693,827.6094611
469.7557008,818.7854091
417.3413576,821.3025513
409.1645664,809.6034997
388.6927172,701.7498703
366.2684527,617.8275644
366.1937414,639.282712
369.8290052,634.6565859
393.3503454,607.2037748
493.2240862,634.9369069
662.6446394,701.8349385
738.8946857,666.4356478
708.6298404,706.5183301
690.071336,762.1975878
642.1847423,780.2016035
557.9619769,827.336195
475.7473693,849.7848008
387.655668,873.22239
350.2435797,867.6270261
334.3495543,876.0604465
332.7137077,882.3158824
333.0558665,888.4621011
349.2538067,889.4340866
404.7493805,877.6980456
493.0783951,872.5191721
480.1583398,863.1535681
421.6366927,838.6328534
410.4023371,813.557945
376.9297115,648.3643536
365.4479478,613.1555785
360.8120241,614.3632142
365.0421904,612.423299
393.2580491,605.8756256
490.7676702,623.1868355
651.143663,650.1201621
727.2578483,614.2739255
693.1030204,637.1851862
665.9114851,654.7020646
616.1246273,664.3592974
519.7620782,657.7260745
435.9691758,673.2524997
348.1245369,697.9114201
312.9984051,702.5665729
295.3022557,703.0807691
291.5327954,699.9727473
290.2357393,698.933196
304.9815383,693.545675
360.7302866,682.9990933
460.0448002,726.6647581
433.5080306,656.9330518
377.103632,641.8413692
376.5480755,664.1635318
366.291672,601.7946703
356.6596053,574.7996244
334.8519912,499.906824
336.6533123,487.2809478
362.5580442,470.5085645
447.5166884,432.1506343
597.1039554,411.2925917
682.4355761,416.4695983
636.0325621,385.0124996
608.661474,401.811291
555.4429987,396.2992302
471.9221808,446.7707924
386.3041866,454.2214805
295.8494822,467.2450489
265.8784266,494.7769268
256.0904506,530.4744516
257.5249398,550.5321017
263.5239415,581.8955992
279.9247582,583.8169874
351.9770289,645.7249399
429.326005,591.6765602
420.8516083,602.0766295
378.4571082,649.1903896
384.0160088,698.603886
387.7687103,698.1948572
372.3986214,645.4321851
361.8604845,620.4267697
350.6871038,550.065555
380.5100561,550.6653075
473.8986759,549.6979949
648.0321487,637.610053
726.4632814,611.8702601
695.1132333,647.1510772
675.963278,700.2646288
636.0000425,753.4370874
547.1381705,780.0033154
472.9024292,837.8471908
382.8363219,845.6944055
361.4810418,914.0421306
342.8170231,911.4900079
345.1347125,936.5711499
346.1345568,944.2114039
362.5247141,944.5173629
420.0295523,934.8728663
525.5558158,995.0326572
497.1250863,905.0604793
420.0748281,785.499099
409.5958248,757.772442
387.2178711,640.0904633
368.6308694,578.2315974
351.7123801,529.3992943
344.9663774,483.4510915
373.6156,480.9900472
462.5831048,461.6040397
625.5599062,500.7495745
699.9912179,458.4791192
662.5947003,467.098655
634.9843521,482.1645948
586.9263899,498.7453056
491.8245218,505.2795232
402.1207003,507.7860066
309.1080406,518.7634789
276.8562921,538.8856743
258.3939125,537.3830373
256.7277198,544.8811234
252.8922828,531.210782
266.5595044,519.5463777
331.3072409,542.2559124
408.0162326,474.58817
400.7126124,478.6193943
350.8147951,479.4030614
353.3261595,509.3293764
345.7585352,457.1473604
339.5890899,450.3416948
330.8795712,437.8956305
332.2096284,427.7435577
361.3691215,427.5531691
450.9387239,410.8369599
602.846452,400.8416339
686.1912489,398.2274136
656.2494816,439.977991
625.035301,439.0221684
579.1759258,465.4248532
486.7322394,483.787372
398.4282683,492.5264038
303.4720553,501.6576816
268.3591207,506.3201795
253.2529319,518.3437672
252.3527933,527.9988425
251.029064,526.8340564
265.4551917,520.0022911
322.6431768,515.8398187
422.72107,563.0764526
399.0936778,506.0970935
345.4412005,503.1272117
341.7548879,511.603163
331.1859695,447.6017362
329.4534193,455.6106831
323.0972989,449.1684303
328.3614592,451.8545082
357.8162077,450.8127323
449.2504437,441.181364
610.0843957,470.3344488
687.1507838,438.5755313
663.175561,506.8735072
647.5140788,575.6745294
610.0995556,640.2853686
546.7131301,780.0662529
460.792396,786.0018668
383.520739,857.5302796
352.2475622,879.0037831
330.8122876,862.644347
335.6323593,897.5680994
351.3116639,971.7361737
363.7174245,955.5752642
437.4291577,1024.483878
517.9232886,984.1873528
512.3709633,1007.442961
464.1797613,1028.617892
458.0708721,1026.069086
428.7087088,878.8182127
409.6396364,809.8299582
408.6462276,827.1606905
409.424881,809.8030915
441.0126652,818.1021362
540.729922,845.0477591
710.7437156,914.4636394
789.5333688,890.280951
758.2690953,925.7750868
736.0424984,965.1221938
687.5362266,980.3683849
597.6311557,1002.236459
515.7115151,1025.925657
430.4803351,1061.961061
396.8258273,1073.004636
378.8778657,1072.267585
363.5302127,1017.736368
355.6448714,987.5677795
367.2065556,968.1504947
435.4120105,1012.759987
504.2234091,921.1411048
487.6255165,895.6470927
422.6319406,842.6154944
421.6871085,863.1573029
411.1262449,799.5039462
405.8982858,792.0172739
395.9817417,769.8742038
399.4009364,764.4034248
427.4696267,757.2386224
515.2844951,731.620805
665.2117792,712.2820438
750.4972356,717.2182148
700.4207829,669.5018044
667.374279,661.0272486
613.3720878,652.0845627
518.3567262,651.4709817
434.6822826,667.550146
341.886202,670.2413942
308.1029697,680.8372429
293.2455746,693.9699
291.9602559,701.8925241
297.6247908,731.7562519
313.8594072,732.9346887
386.0746644,795.4079246
474.6466774,791.2591518
453.2927527,744.4936557
402.1745105,752.7337068
392.2983277,733.7481651
388.35236,699.3637489
381.2488433,683.4998891
376.101805,682.4674263
373.456758,650.0623348
399.2863457,632.961583
489.3887674,617.4507733
662.8655357,702.3756028
746.6708023,700.5099357
712.1089672,721.5051182
696.2210966,789.0000708
656.8174651,844.5138267
567.1943817,867.6557242
499.3532855,953.741244
414.3093552,990.5956347
385.7295268,1024.092818
374.6189932,1053.588978
360.3213802,1003.634327
342.8076862,930.7492709
343.8712794,864.9286942
410.4113731,902.2046137
475.8007137,795.4867301
455.5879518,754.0526421
403.7076247,759.0630796
404.7103813,788.2404301
390.5372601,708.6056036
379.1913531,674.0366202
368.8425117,650.0160079
366.7333454,620.0368548
392.7210917,603.6815489
478.4569388,568.8348755
627.9021725,547.3724215
717.1252139,569.8096098
664.8186239,512.2001764
631.5518774,502.7574903
581.0222851,509.2374982
486.4749111,510.7276532
396.8122198,500.2524141
306.3915538,506.6833788
268.4579448,501.6283071
248.4089037,493.1177465
246.4879619,499.6101237
245.3812111,498.0813354
259.6692684,489.184132
314.0760578,465.8943003
411.8256005,491.8168805
392.899805,444.1959197
326.5908033,372.0753053
316.8579226,347.5487044
314.9971444,320.7139594
318.7569071,358.0007396
313.7099285,361.7480321
325.5117623,398.1403193
344.2263129,351.4072347
439.4243875,359.7326408
602.9764912,401.5166999
681.5526187,377.5831253
649.9940679,412.1856395
665.9126252,620.7231545
618.6350825,640.5864853
558.7265702,803.2990977
470.0008378,809.891121
391.9251482,887.0333453
378.529116,990.5674998
358.7949017,983.1639021
369.3818378,1044.878125
382.8053506,1107.483494
398.3506658,1103.827736
456.8177493,1098.387436
542.7908303,1071.667025
545.7047746,1120.775164
498.2068895,1131.769961
502.3141268,1168.282171
486.0583485,1077.494746
485.5405447,1095.574408
502.8618784,1198.412365
495.9544216,1151.481499
514.7867123,1105.027037
594.5370299,1044.710668
756.0721911,1077.24655
832.3503794,1042.94015
795.7245129,1054.781468
767.5551825,1067.220612
719.0212178,1081.535256
627.7155531,1104.685458
541.8478705,1124.043916
446.8194204,1132.741919
415.0093851,1151.914739
399.2321161,1160.859581
405.0146536,1199.906581
404.3671691,1201.588493
420.0594005,1200.281083
473.928402,1181.320077
552.0810401,1131.155195
534.2175166,1100.041923
467.3732183,1038.936449
451.6645811,994.2266754
430.1919822,882.5497272
403.8593047,781.8342024
395.2424949,765.5209948
399.4073396,763.3177644
427.6577696,756.9506799
518.2122599,743.5026987
679.0138337,772.3507861
748.1848915,705.8510085
709.345733,707.9885065
675.748564,697.2035068
622.4590724,691.3879547
534.6944354,722.8675501
467.6244231,812.4928601
384.2393543,856.7204773
357.5677321,898.6752133
366.4842946,1016.730725
374.9477759,1067.498946
372.8901013,1062.938424
391.0331893,1072.472408
468.715239,1158.778201
548.7036724,1116.480352
536.7699449,1111.458827
464.6571104,1026.958623
457.5290501,1020.112469
447.6676699,959.6534498
422.9702267,866.1360141
408.0971872,822.1623984
412.4399927,820.774201
439.0185486,807.0404371
527.4175902,784.0915281
693.6016686,836.6983686
775.9503635,828.3560829
747.1910861,874.9352214
727.0227577,923.338312
684.794402,966.2704997
601.2745249,1016.33934
520.1441007,1043.512942
438.4009804,1094.931536
406.2158479,1112.422619
401.725134,1171.136951
403.4774991,1192.27441
407.6111433,1215.107541
428.6103115,1237.219207
501.5097508,1302.364742
581.8515325,1261.654011
565.4809036,1237.060004
487.827771,1128.281564
474.0959484,1092.320261
438.5725985,918.6731738
427.7578285,886.5822638
409.1594537,826.1826407
409.9660463,809.180611
440.0319111,810.9065177
534.7905169,816.0429807
682.7634652,788.0882
772.6358014,813.2776811
718.6266655,748.3056822
686.4118104,743.4883747
634.4122694,743.4377898
541.4846105,752.0538217
458.2433101,769.9988144
364.4746381,768.3870536
331.4714182,782.4107277
314.2739591,785.1915112
307.7110673,769.7749996
305.7875822,766.0744526
317.0254689,745.232175
384.9684046,788.7594245
477.5568056,802.5245907
467.9208497,807.7935566
440.5591694,921.1017257
448.027345,978.6423305
451.1182711,975.3174969
457.4690481,1018.826834
448.8013719,1002.009158
448.5733537,980.3259856
476.0210884,970.3513377
574.7716166,992.9169728
738.2103463,1032.999072
811.1604892,983.0897299
776.2577136,1002.521079
748.6095606,1017.908443
707.4716662,1065.657082
618.0505222,1089.610152
538.4608248,1123.589863
445.6178738,1158.917999
422.8943648,1204.620917
426.9964626,1294.78451
424.3006494,1290.081674
423.4902152,1296.975088
447.9399886,1341.999701
511.5058315,1397.572498
573.960676,1328.356912
552.0248926,1335.917047
475.1876859,1289.819922
458.8416169,1267.957929
434.1030935,1147.804347
414.5479574,1054.427059
408.4651498,1030.70573
417.1435094,1026.4011
441.3728447,992.4884982
529.1640437,961.9303444
708.6970296,1072.551638
783.3458168,1031.90352
753.3417196,1076.686607
735.6229772,1135.027036
688.2691014,1154.627696
611.5000219,1196.859681
562.0584669,1302.505332
488.6906974,1346.733705
456.3022981,1349.738782
414.9608043,1239.53642
404.7608297,1202.251964
397.689195,1181.839442
405.2506417,1152.614922
462.8331094,1182.089944
521.1320473,1094.825197
489.2156293,1058.559316
401.3416392,964.0985723
394.1771635,982.8367255
369.7083921,863.9619511
366.3406562,842.0939018
358.351015,809.9829845
357.8424089,765.1978793
384.526287,742.1710481
470.2102887,702.2957591
621.2383798,687.3897961
713.6935403,725.6676908
662.645316,677.6621046
632.0303122,679.2127244
580.0038551,678.3880301
494.1734156,680.7896206
423.8789359,694.7080856
362.409076,791.9125622
349.5545475,881.2565608
351.8888317,963.6188409
364.2288154,1025.414894
372.6232201,1072.97967
402.9854853,1144.061098
474.8993133,1236.475836
542.2014594,1188.674564
527.3170609,1227.343925
445.3987586,1158.786813
439.7562418,1184.104172
422.826095,1098.31951
420.4770582,1080.780476
415.0970343,1060.109093
419.1515201,1035.386109
445.6275897,1011.374513
546.3380026,1037.724446
718.3111073,1114.833778
799.1463922,1101.421297
768.0496097,1141.341488
747.1239172,1185.549591
699.3418423,1203.248941
622.684008,1245.935512
564.294591,1312.152856
495.7488331,1377.615044
462.4746222,1376.696677
463.5438372,1453.35888
468.9028565,1484.1979
464.371954,1474.692242
484.0956205,1498.903791
530.9481735,1480.892402
620.0010066,1529.168786
581.6002263,1464.19265
488.7636848,1349.015024
448.4144336,1220.471341
403.9429174,1013.723121
385.5969314,925.9384585
364.1247694,834.5223628
365.6901646,798.9613141
391.7682546,773.2540753
495.1568703,811.5423007
673.3908789,916.3665965
763.2900334,943.0108013
735.4024872,997.0853081
720.7869896,1069.08033
671.9949201,1082.360002
601.4067758,1151.815494
533.7884608,1177.402108
462.5607382,1198.276705
428.1740727,1206.114987
406.7543813,1190.203247
403.8197304,1190.759964
399.1715096,1175.001234
415.212773,1175.400746
473.8363194,1177.686313
545.9807903,1101.224344
527.33729,1066.863535
448.3489148,952.5233409
445.8536265,966.2628996
419.4978346,833.3424739
405.8749435,788.9968293
394.7287879,761.5860047
399.3801874,761.5754226
424.6409779,742.049839
511.1801572,710.9364424
675.8741373,756.9485846
744.1836439,686.7761361
707.2015373,697.1323642
679.0877752,710.5507159
633.8374644,740.2368718
540.2180211,745.7542896
455.6143592,757.6299441
366.4976291,776.5798496
332.4363288,785.9549138
316.1327126,792.6626238
314.0214393,796.9300758
311.4353177,790.2283612
325.2787705,780.9030527
380.4544569,767.91058
482.0913758,821.7470196
465.3686959,795.7347577
412.2278939,794.9853731
412.0493681,818.8616615
425.3302002,860.82116
413.335356,823.3552298
407.873331,820.8166229
411.2123073,814.9968508
440.5356347,813.3908627
525.9484343,777.1664783
678.6740264,770.2431954
761.6353289,764.8237871
723.263939,768.9204475
707.0227828,834.6759512
648.4393523,805.3656104
557.1560629,821.2146758
493.8567836,927.2602472
395.9956895,907.4381488
371.9839714,961.1790899
372.0046127,1039.843928
384.1688196,1106.897525
385.5186353,1117.389615
407.3163808,1143.034694
483.4820935,1222.495454
557.7686377,1155.076811
555.3296655,1191.995955
480.1458812,1093.987477
461.1599175,1034.872904
435.729173,905.8850784
422.8877123,864.8879636
405.2952344,808.9484118
414.3776386,828.5297915
453.24597,869.0756251
540.1198856,839.2587567
701.0052993,868.3083145
774.9264552,822.8144388
741.9854535,850.9833704
712.1124348,856.5459994
662.2461092,865.793406
573.9101894,894.596489
483.6499788,881.4592999
394.078368,898.3059635
360.7562614,910.9187166
340.2597727,899.0889198
337.9376953,902.3659121
335.908326,898.1251934
350.1587084,890.5985552
405.7604923,879.4529819
505.7036576,925.743831
483.7135211,876.4213299
430.8309764,876.7736817
433.6756306,914.0732916
425.8801689,862.7505826
417.3474574,840.695293
406.2580389,813.465702
409.8531612,808.7777632
440.8895418,814.7495003
529.3308849,791.9582341
693.6030673,836.0826646
764.7388153,778.2381761
727.7385748,788.4382246
702.7565787,815.6573322
660.7916249,859.8333838
573.6599553,893.9662104
494.3130433,929.0646177
411.3005284,968.1299535
377.9515294,983.2473528
356.89519,970.2253716
353.8562244,971.5705616
353.6577681,974.0500751
365.3265282,953.6114474
420.7350768,934.8537433
518.346644,959.9769988
491.0321781,875.4385955
433.9408506,844.5084088
413.1171015,771.178718
404.7289281,715.7802536
392.3702332,681.6769986
382.4218036,663.8075247
370.3081636,594.2454873
393.1833103,566.2599463
488.2675188,574.057463
648.910947,602.6979652
721.0991599,550.6397244
680.9356698,547.004856
656.5946101,576.5246089
607.8794838,590.1761067
514.929505,606.228793
434.2929113,648.9736888
350.1977349,699.4311554
310.2079836,685.1948385
291.8395349,684.0358114
290.4911783,692.9694376
288.8996247,689.323439
303.5263608,681.9615492
364.9392574,689.8045215
470.4886633,750.0906385
459.7899209,738.9350092
411.3799993,746.1993721
414.5248777,778.7200997
392.3294559,661.9032438
379.6373001,626.1928232
369.9766341,609.5193575
365.0094907,571.4651299
396.9664939,583.703242
489.8831877,581.8464277
661.0059709,656.9014681
732.1297659,600.0084567
695.9777541,614.1141221
672.8814515,649.1059
625.7400276,669.6836044
533.1310394,687.2088772
448.1199006,710.4941893
0,0
289.5675565,432.9400361
260.1685203,473.9359015
247.2735849,483.2787606
257.9558777,545.9212517
258.2550812,550.5261123
277.5774811,576.2232869
337.4235034,557.7844451
436.8706332,576.596853
426.7612808,579.4009881
337.8045938,433.3578987
312.6359362,338.0700067
281.6173953,180.7195124
257.7538837,94.63617869
240.3376889,43.06405505
231.5101002,0
252.0345536,0
329.0286003,7.484426614
488.6252909,83.42042651
588.6959924,60.69823951
599.3185469,103.0347278
562.0452064,153.9433933
515.1230003,181.0625443
425.7774845,204.3919325
335.6904185,221.155246
245.2486088,241.5436931
206.9296041,240.1390859
191.5407723,237.031599
190.6538575,246.7707369
187.2162127,236.1028953
199.8310575,233.3878795
259.1922637,219.6558821
355.9502908,237.5315261
336.6211846,210.9286375
271.0201341,182.3394179
273.425898,216.5077062
270.8190044,187.706904
267.473612,188.5205044
258.7977112,171.6517918
259.0719876,164.7186615
269.2680719,116.2178286
342.6875568,106.5149851
482.7582319,94.41284183
583.3557618,72.91395912
592.7941208,110.0305822
556.6295615,166.7377151
516.2721548,224.1851964
439.0503338,294.3081191
354.2624053,321.5020809
269.3906463,350.6573138
236.6710778,374.2716767
224.9565902,387.5887802
226.2882834,407.2376098
227.7795739,418.5999518
241.4505117,420.5531799
302.161772,412.8101632
405.1328732,458.5520147
382.682304,417.8465556
325.6580534,427.5344881
325.9601697,452.2416005
316.3515292,392.0134987
313.6226045,395.5921971
305.653728,381.8608701
297.8994839,338.8812596
310.8670286,302.8589726
385.7464388,299.7063113
523.5734578,277.5344721
625.7943576,263.3391508
618.7983181,226.652829
578.5521422,265.0376115
528.799954,280.3269058
438.6117228,292.2846538
346.4924072,286.6145623
277.2140505,385.816437
249.2671187,430.8303951
248.9532251,495.2319096
256.5590715,542.94013
255.537042,542.9817309
275.4237139,572.7602483
351.7512004,634.8731749
440.3278109,615.8325262
430.0340518,629.5466747
