charge,discharge,capacity,Energy_use,Average_daily_cost,Energy_hourly_cost,Charge_or_discharge,,,,,
0,0,1.903628677,163.1521217,0.034848,0.038588,Discharge-----,,,,,
0,0,1.903628677,150.9757642,0.034848,0.039072,Discharge-----,,,,,
0,0,1.903628677,156.0335616,0.034848,0.038456,Discharge-----,,,,,
7.614514708,0,9.518143386,203.857672,0.034848,0.033286,Charge+++++,,,,,
0,0,9.518143386,242.0464976,0.034848,0.033044,Charge+++++,,,,,
0,0,9.518143386,315.3471065,0.034848,0.031977,Charge+++++,,,,,
0,0,9.518143386,534.5361782,0.034848,0.033297,Charge+++++,,,,,
0,6.853063238,1.903628677,597.7782783,0.034848,0.036806,Discharge-----,,,,,
0,0,1.903628677,739.2192424,0.034848,0.039996,Discharge-----,,,,,
0,0,1.903628677,881.7285143,0.034848,0.040876,Discharge-----,,,,,
0,0,1.903628677,1054.452779,0.034848,0.04301,Discharge-----,,,,,
0,0,1.903628677,1167.241775,0.034848,0.043252,Discharge-----,,,,,
0,0,1.903628677,1244.536755,0.034848,0.043175,Discharge-----,,,,,
0,0,1.903628677,1365.805507,0.034848,0.041382,Discharge-----,,,,,
7.614514708,0,9.518143386,1244.900442,0.034848,0.034452,Charge+++++,,,,,
0,0,9.518143386,1145.54614,0.038808,0.034848,Charge+++++,,,,,
0,0,9.518143386,1088.545091,0.038808,0.034518,Charge+++++,,,,,
0,0,9.518143386,985.8052542,0.038808,0.031856,Charge+++++,,,,,
0,0,9.518143386,753.7619578,0.038808,0.030965,Charge+++++,,,,,
0,0,9.518143386,581.4311459,0.038808,0.030206,Charge+++++,,,,,
0,0,9.518143386,411.515373,0.038808,0.031768,Charge+++++,,,,,
0,6.853063238,1.903628677,298.1271964,0.038808,0.039446,Discharge-----,,,,,
0,0,1.903628677,234.4069778,0.038808,0.043736,Discharge-----,,,,,
0,0,1.903628677,196.9561835,0.038808,0.04939,Discharge-----,,,,,
0,0,1.903628677,150.9263009,0.038808,0.047652,Discharge-----,,,,,
0,0,1.903628677,144.783003,0.038808,0.045782,Discharge-----,,,,,
0,0,1.903628677,156.0335616,0.038808,0.042834,Discharge-----,,,,,
0,0,1.903628677,203.857672,0.038808,0.04081,Discharge-----,,,,,
0,0,1.903628677,233.2869172,0.038808,0.039567,Discharge-----,,,,,
7.614514708,0,9.518143386,337.49884,0.038808,0.035101,Charge+++++,,,,,
0,0,9.518143386,546.4529368,0.038808,0.033374,Charge+++++,,,,,
0,0,9.518143386,654.2770792,0.038808,0.034419,Charge+++++,,,,,
0,6.853063238,1.903628677,887.4358004,0.038808,0.040612,Discharge-----,,,,,
0,0,1.903628677,969.6210071,0.038808,0.043945,Discharge-----,,,,,
0,0,1.903628677,1083.033349,0.038808,0.045804,Discharge-----,,,,,
0,0,1.903628677,932.632576,0.038808,0.042009,Discharge-----,,,,,
0,0,1.903628677,1146.603744,0.038808,0.041976,Discharge-----,,,,,
7.614514708,0,9.518143386,1278.28638,0.038808,0.037906,Charge+++++,,,,,
0,0,9.518143386,1249.230179,0.038808,0.032747,Charge+++++,,,,,
0,6.853063238,1.903628677,1138.178979,0.032637,0.033803,Discharge-----,,,,,
7.614514708,0,9.518143386,1033.513059,0.032637,0.031702,Charge+++++,,,,,
0,0,9.518143386,955.4734252,0.032637,0.030866,Charge+++++,,,,,
0,0,9.518143386,767.5293668,0.032637,0.030173,Charge+++++,,,,,
0,0,9.518143386,577.393679,0.032637,0.030349,Charge+++++,,,,,
0,0,9.518143386,390.6646793,0.032637,0.030019,Charge+++++,,,,,
0,0,9.518143386,292.7250515,0.032637,0.030206,Charge+++++,,,,,
0,0,9.518143386,230.2773159,0.032637,0.031834,Charge+++++,,,,,
0,6.853063238,1.903628677,196.6989731,0.032637,0.034287,Discharge-----,,,,,
0,0,1.903628677,182.5745077,0.032637,0.0363,Discharge-----,,,,,
0,0,1.903628677,167.4372082,0.032637,0.035893,Discharge-----,,,,,
0,0,1.903628677,224.7013663,0.032637,0.035486,Discharge-----,,,,,
0,0,1.903628677,261.774789,0.032637,0.034584,Discharge-----,,,,,
0,0,1.903628677,241.2800671,0.032637,0.033066,Discharge-----,,,,,
7.614514708,0,9.518143386,242.8403732,0.032637,0.031977,Charge+++++,,,,,
0,0,9.518143386,324.2439359,0.032637,0.031504,Charge+++++,,,,,
0,0,9.518143386,449.1123169,0.032637,0.031779,Charge+++++,,,,,
0,6.853063238,1.903628677,609.555526,0.032637,0.033264,Discharge-----,,,,,
0,0,1.903628677,687.5691706,0.032637,0.035343,Discharge-----,,,,,
0,0,1.903628677,841.6917737,0.032637,0.035343,Discharge-----,,,,,
7.614514708,0,9.518143386,927.6350687,0.032637,0.032087,Charge+++++,,,,,
0,0,9.518143386,991.8128749,0.032637,0.032065,Charge+++++,,,,,
0,0,9.518143386,1121.154058,0.032637,0.031394,Charge+++++,,,,,
0,0,9.518143386,1074.24677,0.032637,0.030019,Charge+++++,,,,,
0,6.853063238,1.903628677,983.9729483,0.028919,0.031262,Discharge-----,,,,,
0,0,1.903628677,914.2673013,0.028919,0.029766,Discharge-----,,,,,
0,0,1.903628677,835.7863036,0.028919,0.029491,Discharge-----,,,,,
0,0,1.903628677,632.9626096,0.028919,0.029095,Discharge-----,,,,,
7.614514708,0,9.518143386,449.4644478,0.028919,0.027555,Charge+++++,,,,,
0,0,9.518143386,289.624641,0.028919,0.027313,Charge+++++,,,,,
0,0,9.518143386,180.8557087,0.028919,0.027621,Charge+++++,,,,,
0,0,9.518143386,116.3247673,0.028919,0.028567,Charge+++++,,,,,
0,0,9.518143386,114.8338104,0.028919,0.0286,Charge+++++,,,,,
0,0,9.518143386,112.9476182,0.028919,0.028743,Charge+++++,,,,,
0,6.853063238,1.903628677,123.2877659,0.028919,0.02904,Discharge-----,,,,,
0,0,1.903628677,156.0335616,0.028919,0.028996,Discharge-----,,,,,
7.614514708,0,9.518143386,203.857672,0.028919,0.028831,Charge+++++,,,,,
0,0,9.518143386,170.8185189,0.028919,0.028699,Charge+++++,,,,,
0,0,9.518143386,130.2908651,0.028919,0.027907,Charge+++++,,,,,
0,0,9.518143386,131.9469432,0.028919,0.027742,Charge+++++,,,,,
0,0,9.518143386,235.9897703,0.028919,0.028875,Charge+++++,,,,,
0,6.853063238,1.903628677,371.264897,0.028919,0.029172,Discharge-----,,,,,
0,0,1.903628677,514.7598589,0.028919,0.02937,Discharge-----,,,,,
0,0,1.903628677,614.8442041,0.028919,0.029425,Discharge-----,,,,,
0,0,1.903628677,756.0516577,0.028919,0.029458,Discharge-----,,,,,
0,0,1.903628677,887.6696119,0.028919,0.0297,Discharge-----,,,,,
0,0,1.903628677,999.5280329,0.028919,0.029601,Discharge-----,,,,,
0,0,1.903628677,955.2451697,0.028919,0.029139,Discharge-----,,,,,
7.614514708,0,9.518143386,895.7270291,0.028842,0.028303,Charge+++++,,,,,
0,0,9.518143386,840.1210576,0.028842,0.02684,Charge+++++,,,,,
0,0,9.518143386,745.5565146,0.028842,0.026378,Charge+++++,,,,,
0,0,9.518143386,549.0545256,0.028842,0.026213,Charge+++++,,,,,
0,0,9.518143386,365.0600937,0.028842,0.026378,Charge+++++,,,,,
0,0,9.518143386,181.4640832,0.028842,0.027665,Charge+++++,,,,,
0,0,9.518143386,135.7389206,0.028842,0.028798,Charge+++++,,,,,
0,6.853063238,1.903628677,119.8607971,0.028842,0.030283,Discharge-----,,,,,
0,0,1.903628677,116.7115885,0.028842,0.030844,Discharge-----,,,,,
0,0,1.903628677,116.4938565,0.028842,0.031174,Discharge-----,,,,,
0,0,1.903628677,128.9217137,0.028842,0.030701,Discharge-----,,,,,
0,0,1.903628677,170.4095655,0.028842,0.02992,Discharge-----,,,,,
0,0,1.903628677,232.0958259,0.028842,0.029348,Discharge-----,,,,,
0,0,1.903628677,214.5307482,0.028842,0.029249,Discharge-----,,,,,
0,0,1.903628677,190.3613081,0.028842,0.029172,Discharge-----,,,,,
0,0,1.903628677,190.9379354,0.028842,0.028985,Discharge-----,,,,,
0,0,1.903628677,276.2641373,0.028842,0.028886,Discharge-----,,,,,
0,0,1.903628677,424.1425091,0.028842,0.029095,Discharge-----,,,,,
0,0,1.903628677,541.4765871,0.028842,0.029238,Discharge-----,,,,,
0,0,1.903628677,686.5113006,0.028842,0.02926,Discharge-----,,,,,
0,0,1.903628677,807.7180009,0.028842,0.029282,Discharge-----,,,,,
0,0,1.903628677,996.6604798,0.028842,0.029227,Discharge-----,,,,,
0,0,1.903628677,1123.501466,0.028842,0.028919,Discharge-----,,,,,
7.614514708,0,9.518143386,1117.064094,0.028842,0.028105,Charge+++++,,,,,
0,0,9.518143386,1032.335693,0.030855,0.028281,Charge+++++,,,,,
0,0,9.518143386,957.9496831,0.030855,0.027412,Charge+++++,,,,,
0,0,9.518143386,906.8086623,0.030855,0.026686,Charge+++++,,,,,
0,0,9.518143386,696.0392801,0.030855,0.026697,Charge+++++,,,,,
0,0,9.518143386,472.7782485,0.030855,0.026664,Charge+++++,,,,,
0,0,9.518143386,295.4786512,0.030855,0.028094,Charge+++++,,,,,
0,0,9.518143386,198.4217556,0.030855,0.029227,Charge+++++,,,,,
0,0,9.518143386,119.8607971,0.030855,0.030789,Charge+++++,,,,,
0,6.853063238,1.903628677,116.7115885,0.030855,0.03311,Discharge-----,,,,,
0,0,1.903628677,116.4938565,0.030855,0.036069,Discharge-----,,,,,
0,0,1.903628677,128.9217137,0.030855,0.036696,Discharge-----,,,,,
0,0,1.903628677,170.4095655,0.030855,0.034749,Discharge-----,,,,,
0,0,1.903628677,232.0958259,0.030855,0.034507,Discharge-----,,,,,
0,0,1.903628677,214.5307482,0.030855,0.033418,Discharge-----,,,,,
0,0,1.903628677,190.3613081,0.030855,0.032197,Discharge-----,,,,,
0,0,1.903628677,329.9736697,0.030855,0.03179,Discharge-----,,,,,
7.614514708,0,9.518143386,447.7014675,0.030855,0.030536,Charge+++++,,,,,
0,0,9.518143386,598.7144707,0.030855,0.030646,Charge+++++,,,,,
0,6.853063238,1.903628677,755.765466,0.030855,0.031086,Discharge-----,,,,,
0,0,1.903628677,908.9622873,0.030855,0.030932,Discharge-----,,,,,
7.614514708,0,9.518143386,1046.370409,0.030855,0.030789,Charge+++++,,,,,
0,0,9.518143386,1186.391943,0.030855,0.030756,Charge+++++,,,,,
0,0,9.518143386,1304.764278,0.030855,0.030404,Charge+++++,,,,,
0,0,9.518143386,1242.729337,0.030855,0.029007,Charge+++++,,,,,
0,0,9.518143386,1160.154388,0.032505,0.028798,Charge+++++,,,,,
0,0,9.518143386,1056.097405,0.032505,0.028336,Charge+++++,,,,,
0,0,9.518143386,957.2327321,0.032505,0.027302,Charge+++++,,,,,
0,0,9.518143386,737.9619932,0.032505,0.026444,Charge+++++,,,,,
0,0,9.518143386,527.0000589,0.032505,0.026873,Charge+++++,,,,,
0,0,9.518143386,361.8399208,0.032505,0.028644,Charge+++++,,,,,
0,0,9.518143386,263.3630907,0.032505,0.029172,Charge+++++,,,,,
0,0,9.518143386,167.7886327,0.032505,0.030668,Charge+++++,,,,,
0,0,9.518143386,131.184925,0.032505,0.031636,Charge+++++,,,,,
0,6.853063238,1.903628677,115.8705868,0.032505,0.033847,Discharge-----,,,,,
0,0,1.903628677,127.9658188,0.032505,0.037455,Discharge-----,,,,,
0,0,1.903628677,167.9302793,0.032505,0.037939,Discharge-----,,,,,
0,0,1.903628677,242.1154933,0.032505,0.03487,Discharge-----,,,,,
0,0,1.903628677,259.8595417,0.032505,0.034881,Discharge-----,,,,,
0,0,1.903628677,329.4787619,0.032505,0.03619,Discharge-----,,,,,
0,0,1.903628677,500.4103703,0.032505,0.039226,Discharge-----,,,,,
0,0,1.903628677,692.8255705,0.032505,0.037301,Discharge-----,,,,,
0,0,1.903628677,897.5639586,0.032505,0.036069,Discharge-----,,,,,
0,0,1.903628677,1059.368618,0.032505,0.03685,Discharge-----,,,,,
0,0,1.903628677,1159.030875,0.032505,0.034727,Discharge-----,,,,,
7.614514708,0,9.518143386,1328.885331,0.032505,0.032054,Charge+++++,,,,,
0,0,9.518143386,1397.894933,0.032505,0.03146,Charge+++++,,,,,
0,0,9.518143386,1499.930876,0.032505,0.030536,Charge+++++,,,,,
0,0,9.518143386,1486.261195,0.032505,0.028919,Charge+++++,,,,,
0,0,9.518143386,1402.034421,0.035068,0.029524,Charge+++++,,,,,
0,0,9.518143386,1286.687474,0.035068,0.028193,Charge+++++,,,,,
0,0,9.518143386,1219.921466,0.035068,0.027588,Charge+++++,,,,,
0,0,9.518143386,1029.545679,0.035068,0.027599,Charge+++++,,,,,
0,0,9.518143386,812.9138754,0.035068,0.027566,Charge+++++,,,,,
0,0,9.518143386,641.7500334,0.035068,0.028798,Charge+++++,,,,,
0,0,9.518143386,548.3154002,0.035068,0.030239,Charge+++++,,,,,
0,0,9.518143386,455.7231002,0.035068,0.032989,Charge+++++,,,,,
0,6.853063238,1.903628677,375.3204184,0.035068,0.037961,Discharge-----,,,,,
0,0,1.903628677,339.5043124,0.035068,0.040777,Discharge-----,,,,,
0,0,1.903628677,332.8700704,0.035068,0.040799,Discharge-----,,,,,
0,0,1.903628677,359.4656534,0.035068,0.040755,Discharge-----,,,,,
0,0,1.903628677,413.1922724,0.035068,0.040711,Discharge-----,,,,,
0,0,1.903628677,405.4744153,0.035068,0.040722,Discharge-----,,,,,
0,0,1.903628677,498.4942197,0.035068,0.039622,Discharge-----,,,,,
0,0,1.903628677,632.9700641,0.035068,0.038368,Discharge-----,,,,,
0,0,1.903628677,705.5107823,0.035068,0.037026,Discharge-----,,,,,
0,0,1.903628677,870.3392824,0.035068,0.039193,Discharge-----,,,,,
0,0,1.903628677,1012.691341,0.035068,0.039226,Discharge-----,,,,,
0,0,1.903628677,1076.710355,0.035068,0.039215,Discharge-----,,,,,
0,0,1.903628677,1180.791716,0.035068,0.035783,Discharge-----,,,,,
0,0,1.903628677,1300.489308,0.035068,0.035475,Discharge-----,,,,,
7.614514708,0,9.518143386,1341.218502,0.035068,0.033165,Charge+++++,,,,,
0,0,9.518143386,1196.029475,0.035068,0.030206,Charge+++++,,,,,
0,0,9.518143386,1027.141201,0.035893,0.030217,Charge+++++,,,,,
0,0,9.518143386,948.8541916,0.035893,0.029612,Charge+++++,,,,,
0,0,9.518143386,876.1600234,0.035893,0.029348,Charge+++++,,,,,
0,0,9.518143386,659.5152972,0.035893,0.028831,Charge+++++,,,,,
0,0,9.518143386,454.6820861,0.035893,0.029084,Charge+++++,,,,,
0,0,9.518143386,269.2669646,0.035893,0.03014,Charge+++++,,,,,
0,6.853063238,1.903628677,179.4036591,0.035893,0.036036,Discharge-----,,,,,
0,0,1.903628677,119.2515081,0.035893,0.038885,Discharge-----,,,,,
0,0,1.903628677,116.3929942,0.035893,0.039413,Discharge-----,,,,,
0,0,1.903628677,115.8705868,0.035893,0.042757,Discharge-----,,,,,
0,0,1.903628677,127.9658188,0.035893,0.041261,Discharge-----,,,,,
0,0,1.903628677,167.9302793,0.035893,0.04191,Discharge-----,,,,,
0,0,1.903628677,227.1581748,0.035893,0.039578,Discharge-----,,,,,
0,0,1.903628677,206.9620447,0.035893,0.036234,Discharge-----,,,,,
0,0,1.903628677,179.8540611,0.035893,0.036157,Discharge-----,,,,,
0,0,1.903628677,240.7915318,0.035893,0.03619,Discharge-----,,,,,
0,0,1.903628677,351.6659483,0.035893,0.037697,Discharge-----,,,,,
0,0,1.903628677,509.7014039,0.035893,0.0374,Discharge-----,,,,,
0,0,1.903628677,632.0596745,0.035893,0.038225,Discharge-----,,,,,
0,0,1.903628677,785.369257,0.035893,0.038984,Discharge-----,,,,,
0,0,1.903628677,858.4564666,0.035893,0.036355,Discharge-----,,,,,
7.614514708,0,9.518143386,953.0412202,0.035893,0.035871,Charge+++++,,,,,
0,6.853063238,1.903628677,1094.008062,0.035893,0.036234,Discharge-----,,,,,
7.614514708,0,9.518143386,1062.558159,0.035893,0.03509,Charge+++++,,,,,
0,6.853063238,1.903628677,993.2146536,0.033253,0.034573,Discharge-----,,,,,
7.614514708,0,9.518143386,920.1188378,0.033253,0.030723,Charge+++++,,,,,
0,0,9.518143386,853.5635675,0.033253,0.029865,Charge+++++,,,,,
0,0,9.518143386,664.69929,0.033253,0.029744,Charge+++++,,,,,
0,0,9.518143386,454.4970028,0.033253,0.02948,Charge+++++,,,,,
0,0,9.518143386,263.7061521,0.033253,0.029425,Charge+++++,,,,,
0,0,9.518143386,134.8179483,0.033253,0.030041,Charge+++++,,,,,
0,0,9.518143386,119.2515081,0.033253,0.033198,Charge+++++,,,,,
0,6.853063238,1.903628677,116.3929942,0.033253,0.036432,Discharge-----,,,,,
0,0,1.903628677,115.8705868,0.033253,0.037235,Discharge-----,,,,,
0,0,1.903628677,127.9658188,0.033253,0.038313,Discharge-----,,,,,
0,0,1.903628677,167.9302793,0.033253,0.037213,Discharge-----,,,,,
0,0,1.903628677,227.1581748,0.033253,0.035475,Discharge-----,,,,,
7.614514708,0,9.518143386,206.9620447,0.033253,0.033022,Charge+++++,,,,,
0,0,9.518143386,179.8540611,0.033253,0.031658,Charge+++++,,,,,
0,0,9.518143386,203.3635237,0.033253,0.032098,Charge+++++,,,,,
0,0,9.518143386,307.1256908,0.033253,0.032802,Charge+++++,,,,,
0,6.853063238,1.903628677,430.9523683,0.033253,0.035695,Discharge-----,,,,,
0,0,1.903628677,576.0137301,0.033253,0.036157,Discharge-----,,,,,
0,0,1.903628677,720.3888274,0.033253,0.035563,Discharge-----,,,,,
0,0,1.903628677,841.4559148,0.033253,0.034133,Discharge-----,,,,,
0,0,1.903628677,978.4672531,0.033253,0.03366,Discharge-----,,,,,
7.614514708,0,9.518143386,1125.613803,0.033253,0.031779,Charge+++++,,,,,
0,0,9.518143386,1085.085148,0.033253,0.029755,Charge+++++,,,,,
0,6.853063238,1.903628677,1024.858243,0.028996,0.029986,Discharge-----,,,,,
0,0,1.903628677,948.6290741,0.028996,0.029722,Discharge-----,,,,,
7.614514708,0,9.518143386,904.1011559,0.028996,0.028655,Charge+++++,,,,,
0,0,9.518143386,703.1605716,0.028996,0.027148,Charge+++++,,,,,
0,0,9.518143386,511.251853,0.028996,0.025377,Charge+++++,,,,,
0,0,9.518143386,326.3955403,0.028996,0.026356,Charge+++++,,,,,
0,0,9.518143386,215.6001289,0.028996,0.02629,Charge+++++,,,,,
0,0,9.518143386,159.1261846,0.028996,0.027687,Charge+++++,,,,,
0,0,9.518143386,123.7525381,0.028996,0.028358,Charge+++++,,,,,
0,6.853063238,1.903628677,115.8705868,0.028996,0.029337,Discharge-----,,,,,
0,0,1.903628677,127.9658188,0.028996,0.029557,Discharge-----,,,,,
0,0,1.903628677,167.9302793,0.028996,0.029898,Discharge-----,,,,,
0,0,1.903628677,227.1581748,0.028996,0.029942,Discharge-----,,,,,
0,0,1.903628677,206.9620447,0.028996,0.029095,Discharge-----,,,,,
7.614514708,0,9.518143386,218.5352036,0.028996,0.028061,Charge+++++,,,,,
0,0,9.518143386,376.6095008,0.028996,0.028457,Charge+++++,,,,,
0,0,9.518143386,502.8607872,0.028996,0.028831,Charge+++++,,,,,
0,6.853063238,1.903628677,686.2613278,0.028996,0.029755,Discharge-----,,,,,
0,0,1.903628677,850.7063064,0.028996,0.030635,Discharge-----,,,,,
0,0,1.903628677,1032.752749,0.028996,0.031647,Discharge-----,,,,,
0,0,1.903628677,1157.751204,0.028996,0.030602,Discharge-----,,,,,
0,0,1.903628677,1312.330159,0.028996,0.030701,Discharge-----,,,,,
0,0,1.903628677,1418.366617,0.028996,0.030118,Discharge-----,,,,,
0,0,1.903628677,1339.518349,0.028996,0.029799,Discharge-----,,,,,
7.614514708,0,9.518143386,1207.538917,0.039567,0.029755,Charge+++++,,,,,
0,0,9.518143386,1165.634394,0.039567,0.029348,Charge+++++,,,,,
0,0,9.518143386,1071.639691,0.039567,0.02904,Charge+++++,,,,,
0,0,9.518143386,887.5690115,0.039567,0.028688,Charge+++++,,,,,
0,0,9.518143386,660.861394,0.039567,0.028655,Charge+++++,,,,,
0,0,9.518143386,487.4374561,0.039567,0.029634,Charge+++++,,,,,
0,0,9.518143386,390.9187228,0.039567,0.03509,Charge+++++,,,,,
0,6.853063238,1.903628677,297.0285076,0.039567,0.041206,Discharge-----,,,,,
0,0,1.903628677,269.7853537,0.039567,0.044165,Discharge-----,,,,,
0,0,1.903628677,231.4880009,0.039567,0.049808,Discharge-----,,,,,
0,0,1.903628677,219.8170133,0.039567,0.052019,Discharge-----,,,,,
0,0,1.903628677,220.3553587,0.039567,0.051282,Discharge-----,,,,,
0,0,1.903628677,299.0461554,0.039567,0.049896,Discharge-----,,,,,
0,0,1.903628677,296.6409449,0.039567,0.048213,Discharge-----,,,,,
0,0,1.903628677,365.250624,0.039567,0.045408,Discharge-----,,,,,
0,0,1.903628677,551.1517689,0.039567,0.043956,Discharge-----,,,,,
0,0,1.903628677,657.5057484,0.039567,0.042086,Discharge-----,,,,,
0,0,1.903628677,892.6574215,0.039567,0.042625,Discharge-----,,,,,
0,0,1.903628677,1042.685633,0.039567,0.040986,Discharge-----,,,,,
0,0,1.903628677,1134.644388,0.039567,0.041503,Discharge-----,,,,,
7.614514708,0,9.518143386,1314.987323,0.039567,0.039105,Charge+++++,,,,,
0,0,9.518143386,1477.004195,0.039567,0.037279,Charge+++++,,,,,
0,0,9.518143386,1507.860511,0.039567,0.037136,Charge+++++,,,,,
0,0,9.518143386,1474.699949,0.039567,0.032626,Charge+++++,,,,,
0,6.853063238,1.903628677,1331.360981,0.032428,0.033297,Discharge-----,,,,,
7.614514708,0,9.518143386,1281.212023,0.032428,0.031086,Charge+++++,,,,,
0,0,9.518143386,1176.96624,0.032428,0.029469,Charge+++++,,,,,
0,0,9.518143386,942.8183301,0.032428,0.029491,Charge+++++,,,,,
0,0,9.518143386,753.5777573,0.032428,0.028644,Charge+++++,,,,,
0,0,9.518143386,548.180842,0.032428,0.028831,Charge+++++,,,,,
0,0,9.518143386,428.1299203,0.032428,0.029821,Charge+++++,,,,,
0,0,9.518143386,360.4512069,0.032428,0.031394,Charge+++++,,,,,
0,6.853063238,1.903628677,333.0233467,0.032428,0.032736,Discharge-----,,,,,
0,0,1.903628677,293.1962943,0.032428,0.032538,Discharge-----,,,,,
0,0,1.903628677,281.369362,0.032428,0.03355,Discharge-----,,,,,
0,0,1.903628677,302.6144137,0.032428,0.032857,Discharge-----,,,,,
0,0,1.903628677,400.1048569,0.032428,0.032747,Discharge-----,,,,,
0,0,1.903628677,445.9685408,0.032428,0.032483,Discharge-----,,,,,
0,0,1.903628677,518.2898584,0.032428,0.032428,Discharge-----,,,,,
7.614514708,0,9.518143386,711.0353199,0.032428,0.032098,Charge+++++,,,,,
0,0,9.518143386,859.1359926,0.032428,0.031757,Charge+++++,,,,,
0,6.853063238,1.903628677,1052.50624,0.032428,0.032747,Discharge-----,,,,,
0,0,1.903628677,1200.647928,0.032428,0.035574,Discharge-----,,,,,
0,0,1.903628677,1279.079872,0.032428,0.036729,Discharge-----,,,,,
0,0,1.903628677,1379.866961,0.032428,0.036179,Discharge-----,,,,,
0,0,1.903628677,1485.211017,0.032428,0.035387,Discharge-----,,,,,
0,0,1.903628677,1530.395182,0.032428,0.034584,Discharge-----,,,,,
7.614514708,0,9.518143386,1510.278501,0.032428,0.031911,Charge+++++,,,,,
0,0,9.518143386,1326.117098,0.032307,0.029249,Charge+++++,,,,,
0,0,9.518143386,1172.824693,0.032307,0.028446,Charge+++++,,,,,
0,0,9.518143386,1067.968062,0.032307,0.027577,Charge+++++,,,,,
0,0,9.518143386,837.5820083,0.032307,0.025223,Charge+++++,,,,,
0,0,9.518143386,600.8348171,0.032307,0.025388,Charge+++++,,,,,
0,0,9.518143386,415.1181844,0.032307,0.028083,Charge+++++,,,,,
0,0,9.518143386,288.7281561,0.032307,0.030063,Charge+++++,,,,,
0,6.853063238,1.903628677,174.7629122,0.032307,0.032439,Discharge-----,,,,,
0,0,1.903628677,131.3823141,0.032307,0.032901,Discharge-----,,,,,
0,0,1.903628677,115.8705868,0.032307,0.033088,Discharge-----,,,,,
0,0,1.903628677,127.9658188,0.032307,0.03531,Discharge-----,,,,,
0,0,1.903628677,167.9302793,0.032307,0.03498,Discharge-----,,,,,
0,0,1.903628677,227.1581748,0.032307,0.039952,Discharge-----,,,,,
0,0,1.903628677,206.9620447,0.032307,0.03861,Discharge-----,,,,,
0,0,1.903628677,232.3535128,0.032307,0.038731,Discharge-----,,,,,
0,0,1.903628677,376.6751004,0.032307,0.036597,Discharge-----,,,,,
0,0,1.903628677,535.4947223,0.032307,0.034342,Discharge-----,,,,,
7.614514708,0,9.518143386,746.9638698,0.032307,0.031911,Charge+++++,,,,,
